name,affiliation,homepage,scholarid,turing_award,acm_fellow,region,country,begin_time,end_time
Manos Athanassoulis,Boston University,https://cs-people.bu.edu/mathan,RyXHY68AAAAJ,0,0,america,us,2015,2021.0
Manu Sridharan,"University of California, Riverside",https://manu.sridharan.net,iNtk_EQAAAAJ,0,0,america,us,2002,2021.0
Manuel Blum 0001,Carnegie Mellon University,https://www.cs.cmu.edu/~mblum,7S-LSKoAAAAJ,1,1,america,us,2013,
Manuel E. Bermudez,University of Florida,http://www.cise.ufl.edu/~manuel,xjUqBT0AAAAJ,0,0,america,us,2005,2020.0
Manuel E. Lladser,University of Colorado Boulder,http://amath.colorado.edu/faculty/lladser,Uv6cAEMAAAAJ,0,0,america,us,2014,2023.0
Manuel Egele,Boston University,https://www.bu.edu/eng/profile/manuel-egele,DRvJPxcAAAAJ,0,0,america,us,2008,
Manya Ghobadi,Massachusetts Institute of Technology,http://people.csail.mit.edu/ghobadi,M78g4SAAAAAJ,0,0,america,us,2018,2019.0
Marcela M. Gomez,University of Pittsburgh,http://www.sci.pitt.edu/faculty-and-research/faculty-directory/marcela-gomez,UZtn6wUAAAAJ,0,0,america,us,2016,2021.0
Marcelo Kallmann,"University of California, Merced",http://graphics.ucmerced.edu/~mkallmann,XHHdaL4AAAAJ,0,0,america,us,2017,2019.0
Marcelo d'Amorim,North Carolina State University,https://www.csc.ncsu.edu/people/mdamori,nGTsM3QAAAAJ,0,0,america,us,2003,2019.0
Marco Aurélio Gerosa,Northern Arizona University,http://www.marcoagerosa.com,kjtuhEQAAAAJ,0,0,america,us,2006,2023.0
Marco Brocanelli,Wayne State University,http://brok.eng.wayne.edu,AyWhHyQAAAAJ,0,0,america,us,2000,2019.0
Marco Carvalho,Florida Institute of Technology,https://www.fit.edu/faculty-profiles/5/marco-carvalho/?tracks=mcarvalho,P9uSzk4AAAAJ,0,0,america,us,2017,2021.0
Marco Gaboardi,Boston University,http://cs-people.bu.edu/gaboardi,5b8D1MgAAAAJ,0,0,america,us,2001,2019.0
Marco Levorato,"University of California, Irvine",http://www.ics.uci.edu/~mlevorat,Lf2KB6cAAAAJ,0,0,america,us,2014,2023.0
Marco Valtorta,University of South Carolina,http://www.cse.sc.edu/~mgv,IXWSOxcAAAAJ,0,0,america,us,2005,2021.0
Marco Álvarez,University of Rhode Island,https://homepage.cs.uri.edu/~malvarez,GmGOux8AAAAJ,0,0,america,us,2005,2019.0
Marcos Zampieri,George Mason University,http://www.marcoszampieri.com,vAx7VsoAAAAJ,0,0,america,us,2007,2019.0
Marcus Schaefer 0001,DePaul University,https://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=101,8wQ3nCkAAAAJ,0,0,america,us,2004,2019.0
Marek Chrobak,"University of California, Riverside",http://www.cs.ucr.edu/~marek,RutwCU4AAAAJ,0,0,america,us,2014,2020.0
Marek Petrik,University of New Hampshire,http://www.cs.unh.edu/~mpetrik,yT-xSLoAAAAJ,0,0,america,us,2006,2020.0
Margaret J. Eppstein,University of Vermont,http://www.cs.uvm.edu/~meppstei,zn9IWtQAAAAJ,0,0,america,us,2014,2022.0
Margaret M. Burnett,Oregon State University,http://eecs.oregonstate.edu/~burnett,Vc58tYYAAAAJ,0,1,america,us,2013,2020.0
Margaret Martonosi,Princeton University,http://www.princeton.edu/~mrm,tgYsFS0AAAAJ,0,1,america,us,2002,2022.0
Margaret S. Cheung,University of Houston,https://sites.google.com/nsm.uh.edu/cheung,6f9jHBUAAAAJ,0,0,america,us,2012,2020.0
Margrit Betke,Boston University,http://www.cs.bu.edu/~betke,tu39-p8AAAAJ,0,0,america,us,2013,
Maria Apostolaki,Princeton University,https://apostolaki.princeton.edu,fVgBFrUAAAAJ,0,0,america,us,2016,2022.0
Maria Gorlatova,Duke University,https://ece.duke.edu/faculty/maria-gorlatova,h_DY5OQAAAAJ,0,0,america,us,2012,2021.0
Maria Hybinette,University of Georgia,http://cobweb.cs.uga.edu/~maria,d6gfNpIAAAAJ,0,0,america,us,2005,2020.0
Maria Leonor Pacheco,University of Colorado Boulder,https://www.colorado.edu/cs/maria-l-pacheco,uKhleBwAAAAJ,0,0,america,us,2009,2020.0
Maria-Florina Balcan,Carnegie Mellon University,https://www.cs.cmu.edu/~ninamf,LWlN_BUAAAAJ,0,1,america,us,2000,2020.0
Mariam Salloum,"University of California, Riverside",https://www.cs.ucr.edu/~msalloum,iukqqRUAAAAJ,0,0,america,us,2011,2021.0
Marijn Heule,Carnegie Mellon University,https://www.cs.cmu.edu/~mheule,5Bu6aSMAAAAJ,0,0,america,us,2018,2020.0
Marilyn A. Walker,"University of California, Santa Cruz",https://www.soe.ucsc.edu/people/maw,TMw2-csAAAAJ,0,0,america,us,2001,2019.0
Marina Kogan,University of Utah,http://www.mkoganresearch.com,ST-2CicAAAAJ,0,0,america,us,2009,2022.0
Mario Harper,Utah State University,https://www.usu.edu/cs/directory/faculty/harper-mario,6Qu1IVYAAAAJ,0,0,america,us,2017,2019.0
Mark A. Davenport,Georgia Institute of Technology,https://mdav.ece.gatech.edu/index.html,DpuKx_oAAAAJ,0,0,america,us,2011,2023.0
Mark A. Finlayson,Florida International University,http://cs.fiu.edu/~markaf,X8peo3AAAAAJ,0,0,america,us,2010,2022.0
Mark A. Harris,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=MARHARRIS1,eo1oWjoAAAAJ,0,0,america,us,2010,2022.0
Mark A. Heinrich,University of Central Florida,http://www.cs.ucf.edu/~heinrich,ENsrFlsAAAAJ,0,0,america,us,2007,
Mark Allen Weiss,Florida International University,http://www.cis.fiu.edu/~weiss,gfYCK9gAAAAJ,0,0,america,us,2002,2019.0
Mark Bun,Boston University,https://cs-people.bu.edu/mbun,oDwLyYUAAAAJ,0,0,america,us,2004,2020.0
Mark Claypool,Worcester Polytechnic Institute,http://www.cs.wpi.edu/~claypool,KsSGzrQAAAAJ,0,0,america,us,2006,2020.0
Mark Crovella,Boston University,http://www.cs.bu.edu/fac/crovella,vrHhOlUAAAAJ,0,1,america,us,2008,2020.0
Mark Dredze,Johns Hopkins University,http://www.cs.jhu.edu/~mdredze,7jNkTbYAAAAJ,0,0,america,us,2013,2019.0
Mark E. Campbell,Cornell University,https://campbell.mae.cornell.edu/mark-campbell,e1iAhHQAAAAJ,0,0,america,us,2011,2019.0
Mark Horowitz,Stanford University,http://stanford.edu/~horowitz,e7V7-gEAAAAJ,0,1,america,us,2000,2020.0
Mark J. Clement,Brigham Young University,https://faculty.cs.byu.edu/~clement,8sFevmEAAAAJ,0,0,america,us,2004,
Mark K. Ho,Stevens Institute of Technology,https://markkho.github.io,yK7yTiwAAAAJ,0,0,america,us,2013,2023.0
Mark Liberman,University of Pennsylvania,http://www.ling.upenn.edu/~myl,R--JjPoAAAAJ,0,0,america,us,2003,2020.0
Mark O. Riedl,Georgia Institute of Technology,https://research.cc.gatech.edu/inc/mark-riedl,Yg_QjxcAAAAJ,0,0,america,us,2002,
Mark Oskin,University of Washington,http://homes.cs.washington.edu/~oskin,gHfzsl4AAAAJ,0,0,america,us,2012,2021.0
Mark P. Jones,Portland State University,http://web.cecs.pdx.edu/~mpj,txPcjIsAAAAJ,0,0,america,us,2011,2022.0
Mark Smotherman,Clemson University,https://people.cs.clemson.edu/~mark,KADbB0cAAAAJ,0,0,america,us,2008,2022.0
Mark V. Albert,University of North Texas,https://computerscience.engineering.unt.edu/people/faculty/mark-albert,LPzMx1IAAAAJ,0,0,america,us,2017,2023.0
Mark Yatskar,University of Pennsylvania,http://markyatskar.com,6RxMYNEAAAAJ,0,0,america,us,2005,2022.0
Mark Yim,University of Pennsylvania,https://www.seas.upenn.edu/directory/profile.php?ID=107,6zm5XD8AAAAJ,0,0,america,us,2007,2021.0
Marko B. Popovic,Worcester Polytechnic Institute,http://www.wpi.edu/academics/facultydir/mbp.html,4fB3vrQAAAAJ,0,0,america,us,2010,2019.0
Markus Schneider 0001,University of Florida,http://www.cise.ufl.edu/~mschneid,lOhijLUAAAAJ,0,0,america,us,2002,2021.0
Marshall Ball,New York University,https://cs.nyu.edu/~mmb586/index.html,tIEWfZcAAAAJ,0,0,america,us,2012,2021.0
Marshini Chetty,University of Chicago,https://marshini.net,eVJ6NTIAAAAJ,0,0,america,us,2000,2021.0
Marten van Dijk,University of Connecticut,https://scl.engr.uconn.edu,byCWPiwAAAAJ,0,0,america,us,2003,2022.0
Marten van Schijndel,Cornell University,https://vansky.github.io,AtmDLewAAAAJ,0,0,america,us,2016,2023.0
Martha A. Kim,Columbia University,http://www.cs.columbia.edu/~martha,gFb9vegAAAAJ,0,0,america,us,2002,2020.0
Martha E. Pollack,Cornell University,https://infosci.cornell.edu/content/pollack,5oU0wxcAAAAJ,0,1,america,us,2016,2022.0
Martha Palmer,University of Colorado Boulder,https://verbs.colorado.edu/~mpalmer,pxc_-XYAAAAJ,0,1,america,us,2016,2023.0
Marti A. Hearst,"University of California, Berkeley",http://people.ischool.berkeley.edu/~hearst,Yy6xbCYAAAAJ,0,1,america,us,2013,2020.0
Martial Hebert,Carnegie Mellon University,http://www.cs.cmu.edu/~./hebert,0ytii2EAAAAJ,0,0,america,us,2015,2021.0
Martin B. H. Weiss,University of Pittsburgh,http://www.pitt.edu/~mbw//new/index.htm,u8MG-pYAAAAJ,0,0,america,us,2013,2020.0
Martin Berzins,University of Utah,https://faculty.utah.edu/u0028351-MARTIN_BERZINS/research/index.hml,RjxJExgAAAAJ,0,0,america,us,2006,2020.0
Martin Burtscher,Texas State University,http://www.cs.txstate.edu/~mb92,0-AkVWwAAAAJ,0,0,america,us,2003,2020.0
Martin C. Rinard,Massachusetts Institute of Technology,http://people.csail.mit.edu/rinard,hxlxVEUAAAAJ,0,1,america,us,2009,2020.0
Martin Erwig,Oregon State University,http://eecs.oregonstate.edu/~erwig,KvfFlIMAAAAJ,0,0,america,us,2007,2020.0
Martin Farach-Colton,New York University,https://engineering.nyu.edu/faculty/martin-farach-colton,2uHUSa8AAAAJ,0,1,america,us,2006,2021.0
Martin J. Wainwright,"University of California, Berkeley",https://www.eecs.berkeley.edu/~wainwrig,J5Rvh6gAAAAJ,0,0,america,us,2001,2019.0
Marty Humphrey,University of Virginia,https://www.cs.virginia.edu/people/faculty/humphrey.html,NaVxc4wAAAAJ,0,0,america,us,2007,2020.0
Mary Jean Amon,University of Central Florida,https://www.ist.ucf.edu/People/IST-Mary-Jean-Amon,1OBLAFoAAAAJ,0,0,america,us,2005,2022.0
Mary L. Cummings,George Mason University,https://cs.gmu.edu/directory/detail/174,TqARAGcAAAAJ,0,0,america,us,2018,2019.0
Mary Lou Soffa,University of Virginia,http://www.cs.virginia.edu/~soffa/index.html%3Fp=6.html,KWiJaj8AAAAJ,0,1,america,us,2012,2023.0
Mary Shaw,Carnegie Mellon University,http://www.cs.cmu.edu/~shaw,CTXoO1AAAAAJ,0,1,america,us,2002,2020.0
Mary W. Hall,University of Utah,http://www.cs.utah.edu/~mhall,208pw6sAAAAJ,0,0,america,us,2013,2022.0
Mary Wootters,Stanford University,https://engineering.stanford.edu/people/mary-wootters,LiH53A8AAAAJ,0,0,america,us,2011,2022.0
Maryam Aliakbarpour,Rice University,https://profiles.rice.edu/faculty/maryam-aliakbarpour,Q0crxvwAAAAJ,0,0,america,us,2004,2019.0
Maryam Tabar,University of Texas at San Antonio,https://sciences.utsa.edu/faculty/profiles/tabar-maryam.html,zvUC6aUAAAAJ,0,0,america,us,2017,2021.0
Marzyeh Ghassemi,Massachusetts Institute of Technology,http://www.marzyehghassemi.com,9RyeFYwAAAAJ,0,0,america,us,2012,2022.0
Masaaki Mizuno,Kansas State University,https://www.cs.ksu.edu/user/301,SRFswxMAAAAJ,0,0,america,us,2010,2020.0
Masood Parvania,University of Utah,https://faculty.utah.edu/u6001488-Masood_Parvania/hm/index.hml,p1OfBN4AAAAJ,0,0,america,us,2010,2022.0
Massimiliano Albanese,George Mason University,https://computing.gmu.edu/profiles/malbanes,s6zNFvAAAAAJ,0,0,america,us,2011,2020.0
Matei Zaharia,"University of California, Berkeley",https://people.eecs.berkeley.edu/~matei,I1EvjZsAAAAJ,0,0,america,us,2004,2021.0
Matheus Ferreira,University of Virginia,https://matheusvxf.github.io,sB6vkOIAAAAJ,0,0,america,us,2001,
Mathias Unberath,Johns Hopkins University,https://mathiasunberath.github.io,1bd5mdIAAAAJ,0,0,america,us,2004,2020.0
Mathieu Desbrun,California Institute of Technology,http://www.geometry.caltech.edu/~mathieu,a8ZyGisAAAAJ,0,1,america,us,2003,2023.0
Matias Volonte,Clemson University,https://mvolont.people.clemson.edu,DClx7f0AAAAJ,0,0,america,us,2012,2019.0
Matt Bishop,"University of California, Davis",http://nob.cs.ucdavis.edu/~bishop,2oclnIwAAAAJ,0,0,america,us,2017,2023.0
Matt Fredrikson,Carnegie Mellon University,http://www.cs.cmu.edu/~mfredrik,tMYCvLAAAAAJ,0,0,america,us,2016,2019.0
Matt Gibson 0001,University of Texas at San Antonio,http://cs.utsa.edu/~gibson,MQQCbiQAAAAJ,0,0,america,us,2013,2023.0
Matt Huenerfauth,Rochester Institute of Technology,http://huenerfauth.ist.rit.edu,UsP45DwAAAAJ,0,0,america,us,2001,2022.0
Matteo Sesia,University of Southern California,https://msesia.github.io,qFtP1MQAAAAJ,0,0,america,us,2002,2020.0
Matthew Berger,Vanderbilt University,https://matthewberger.github.io,i-j2oMsAAAAJ,0,0,america,us,2003,2022.0
Matthew C. Gombolay,Georgia Institute of Technology,https://www.cc.gatech.edu/people/matthew-gombolay,Ihyz20wAAAAJ,0,0,america,us,2015,2023.0
Matthew Flatt,University of Utah,http://www.cs.utah.edu/~mflatt,9sMIvdgAAAAJ,0,0,america,us,2010,2020.0
Matthew Fluet,Rochester Institute of Technology,https://www.cs.rit.edu/~mtf,8SmCkDQAAAAJ,0,0,america,us,2007,2020.0
Matthew Green 0001,Johns Hopkins University,https://isi.jhu.edu/~mgreen,X0XWAGkAAAAJ,0,0,america,us,2006,2022.0
Matthew Hicks,Virginia Tech,http://www.impedimenttoprogress.com,_rJCgzIAAAAJ,0,0,america,us,2011,
Matthew J. Patitz,University of Arkansas,http://self-assembly.net/mpatitz,fv8RSFgAAAAJ,0,0,america,us,2013,2019.0
Matthew Johnston,Oregon State University,http://eecs.oregonstate.edu/people/johnston-matthew,AN-PNI4AAAAJ,0,0,america,us,2000,
Matthew K. Farrens,"University of California, Davis",http://faculty.engineering.ucdavis.edu/farrens,ExEEjcQAAAAJ,0,0,america,us,2018,2020.0
Matthew K. Franklin,"University of California, Davis",http://www.cs.ucdavis.edu/~franklin,D6ptFeMAAAAJ,0,0,america,us,2001,2020.0
Matthew Kay 0001,Northwestern University,http://www.mjskay.com,NO5adqUAAAAJ,0,0,america,us,2011,2022.0
Matthew Lentz,Duke University,http://www.cs.umd.edu/~mlentz,x0Mys0wAAAAJ,0,0,america,us,2011,
Matthew Louis Mauriello,University of Delaware,https://www.eecis.udel.edu/~mlm,vVuPWSYAAAAJ,0,0,america,us,2007,2023.0
Matthew O'Toole,Carnegie Mellon University,https://www.ri.cmu.edu/ri-faculty/matthew-otoole,0GLMGTEAAAAJ,0,0,america,us,2015,
Matthew R. Guthaus,"University of California, Santa Cruz",https://www.soe.ucsc.edu/people/mrg,irzOIvoAAAAJ,0,0,america,us,2010,2020.0
Matthew Revelle,Montana State University,http://www.cs.montana.edu/directory/2458167/matthew-revelle,kMItkQsAAAAJ,0,0,america,us,2002,
Matthew S. Goodwin,Northeastern University,http://www.northeastern.edu/bouve/directory/matthew-goodwin,hLSAMi8AAAAJ,0,0,america,us,2006,
Matthew T. Mason,Carnegie Mellon University,http://www.cs.cmu.edu/~mason,D_JpQnAAAAAJ,0,1,america,us,2018,2021.0
Matthew Wright 0001,Rochester Institute of Technology,https://www.rit.edu/gccis/computingsecurity/people/matthew-wright,icDo19sAAAAJ,0,0,america,us,2003,2022.0
Matthias F. Stallmann,North Carolina State University,http://people.engr.ncsu.edu/mfms,G7LwKaoAAAAJ,0,0,america,us,2000,2020.0
Matthias Felleisen,Northeastern University,http://www.ccs.neu.edu/home/matthias,KP-Vo44AAAAJ,0,1,america,us,2009,2021.0
Matthias Scheutz,Tufts University,http://www.cs.tufts.edu/Faculty/matthias-scheutz.html,5yT3GScAAAAJ,0,0,america,us,2018,
Matus Telgarsky,New York University,http://mjt.cs.illinois.edu,Fc-5yRIAAAAJ,0,0,america,us,2015,2022.0
Maurice Herlihy,Brown University,http://cs.brown.edu/~mph,Ezrt3pkAAAAJ,0,1,america,us,2017,2021.0
Max M. Shulaker,Massachusetts Institute of Technology,https://www.eecs.mit.edu/people/faculty/max-shulaker,ac1SojMAAAAJ,0,0,america,us,2011,2021.0
Maxim Likhachev,Carnegie Mellon University,https://www.ri.cmu.edu/ri-faculty/maxim-likhachev,Ic8NqXwAAAAJ,0,0,america,us,2002,2022.0
Maya Cakmak,University of Washington,http://www.mayacakmak.com,sPlonWcAAAAJ,0,0,america,us,2013,2023.0
Mayank Goel,Carnegie Mellon University,https://www.hcii.cmu.edu/people/mayank-goel,32eGduMAAAAJ,0,0,america,us,2001,2021.0
Mayank Varia,Boston University,https://www.bu.edu/cds-faculty/profile/mayank-varia,lneZSfIAAAAJ,0,0,america,us,2017,2022.0
Mayur Naik,University of Pennsylvania,http://www.cis.upenn.edu/~mhnaik,fmsV6nEAAAAJ,0,0,america,us,2013,
Md. Endadul Hoque,Syracuse University,https://users.cs.fiu.edu/~ehoque,dSLXaKUAAAAJ,0,0,america,us,2014,
Meenakshisundaram Gopi,"University of California, Irvine",http://www.ics.uci.edu/~gopi,DI8bU-0AAAAJ,0,0,america,us,2014,2022.0
Megan Hofmann,Northeastern University,https://www.khoury.northeastern.edu/people/megan-hofmann,hcr5P90AAAAJ,0,0,america,us,2013,2023.0
Megumi Ando,Tufts University,https://facultyprofiles.tufts.edu/megumi-ando/about,iAlAlk8AAAAJ,0,0,america,us,2008,
Mehdi Bagherzadeh 0001,Oakland University,https://oakland.edu/secs/directory/bagherzadeh,wIM3Ry4AAAAJ,0,0,america,us,2011,
Mehdi Mirakhorli,University of Hawaii at Manoa,https://mehdimirakhorli.github.io,JwJZDtAAAAAJ,0,0,america,us,2007,
Mehmet Esat Belviranli,Colorado School of Mines,https://mehmet.belviranli.com,8FX4WfwAAAAJ,0,0,america,us,2007,2022.0
Mehmet Hadi Gunes,Stevens Institute of Technology,https://www.cse.unr.edu/~mgunes,CuIuzUsAAAAJ,0,0,america,us,2017,2019.0
Mehmet Koyutürk,Case Western Reserve University,http://compbio.case.edu/koyuturk,0pdOqkQAAAAJ,0,0,america,us,2004,2019.0
Mehran Sahami,Stanford University,http://robotics.stanford.edu/users/sahami/bio.html,ZasL8IoAAAAJ,0,0,america,us,2016,2020.0
Mehryar Mohri,New York University,http://cs.nyu.edu/cs/faculty/mohri,ktwwLjsAAAAJ,0,0,america,us,2018,2022.0
Meikang Qiu,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=MQIU,smMVdtwAAAAJ,0,0,america,us,2006,
Meiyi Ma,Vanderbilt University,http://www.cs.virginia.edu/~mm5tk,d39BOU4AAAAJ,0,0,america,us,2008,2019.0
Melanie E. Moses,University of New Mexico,https://www.cs.unm.edu/~melaniem,WFZ4azsAAAAJ,0,0,america,us,2012,2022.0
Melissa Gymrek,"University of California, San Diego",http://gymreklab.com/index.html,nonLWiYAAAAJ,0,0,america,us,2009,2022.0
Melissa Mazmanian,"University of California, Irvine",http://www.ics.uci.edu/~mmazmani,rmEQ_KwAAAAJ,0,0,america,us,2016,2023.0
Melody Moore Jackson,Georgia Institute of Technology,http://www.cc.gatech.edu/home/melody,83SAwBsAAAAJ,0,0,america,us,2015,2019.0
Meng Jiang 0001,University of Notre Dame,http://www.meng-jiang.com,LZIPfCkAAAAJ,0,0,america,us,2002,2021.0
Meng Tang 0001,"University of California, Merced",http://www.mengtang.org,6DmW9v0AAAAJ,0,0,america,us,2006,2020.0
Mengjia Yan 0001,Massachusetts Institute of Technology,https://people.csail.mit.edu/mengjia,zx6dR2MAAAAJ,0,0,america,us,2004,2020.0
Mengye Ren,New York University,https://mengyeren.com,XcQ9WqMAAAAJ,0,0,america,us,2018,2021.0
Mert D. Pesé,Clemson University,https://mpese.com,9f4i0k4AAAAJ,0,0,america,us,2007,2022.0
Mia Minnes,"University of California, San Diego",https://cseweb.ucsd.edu/~minnes,jr9OS68AAAAJ,0,0,america,us,2005,2020.0
Miaomiao Zhang 0002,University of Virginia,http://www.cs.virginia.edu/~mz8rr,EGBMBTwAAAAJ,0,0,america,us,2015,2023.0
Micah Corah,Colorado School of Mines,https://www.micahcorah.com,NHt9KX4AAAAJ,0,0,america,us,2015,2020.0
Micah Sherr,Georgetown University,https://security.cs.georgetown.edu/~msherr,0MkHY9cAAAAJ,0,0,america,us,2001,
Micha Hofri,Worcester Polytechnic Institute,http://www.wpi.edu/academics/facultydir/mkh.html,0I0Exl4AAAAJ,0,0,america,us,2009,2021.0
